SalePrice,LotArea,LivArea,BsmtArea,GarageCars,Bedroom,Kitchen,OverallQual,ExterQual,KitchenQual,Neighborhood,ZoneClass,BldgType,LandContour,Fireplace,CentralAir,MoSold,YrSold,Latitude,Longitude,TotalBath
173000,777,152,74,2.0,3,1,6,Gd,Gd,SawyerW,RL,1Fam,Lvl,0,1,12,2008,42.036246016455,-93.6912394257506,3
40000,790,122,60,1.0,3,1,4,TA,TA,IDOTRR,C (all),1Fam,Lvl,0,0,7,2008,42.0214036296689,-93.6168090908688,1
80000,1070,88,0,1.0,3,1,4,TA,Gd,Edwards,RL,1Fam,Lvl,0,0,8,2007,42.025082037037,-93.6635578888889,1
235000,845,142,142,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,9,2006,42.0181690456771,-93.6917402611921,2
325000,1040,233,104,3.0,4,1,9,Gd,Ex,StoneBr,RL,1Fam,Lvl,1,1,6,2008,42.0605525473684,-93.6288549578948,3
129500,557,123,71,1.0,3,1,5,TA,TA,OldTown,RM,1Fam,Lvl,0,1,3,2009,42.033474244898,-93.6088341632653,2
178000,855,161,69,2.0,3,1,6,Gd,Gd,SawyerW,RL,1Fam,Lvl,1,1,6,2010,42.0331805075828,-93.6857263052971,3
127000,715,106,28,2.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,9,2006,42.0393930769231,-93.612639974359,1
172500,300,137,68,2.0,3,1,6,TA,TA,Somerst,FV,TwnhsE,Lvl,0,1,3,2009,42.047117,-93.646828,3
154000,1231,190,77,2.0,4,1,7,TA,Gd,NWAmes,RL,1Fam,Lvl,1,1,5,2009,42.0518384336824,-93.6379785407475,3
164900,557,155,91,1.0,3,1,6,TA,Gd,BrkSide,RM,1Fam,Lvl,1,1,7,2008,42.0334729591837,-93.6237048571428,2
160000,1243,130,110,2.0,3,1,5,TA,TA,Mitchel,RL,1Fam,Lvl,1,1,3,2009,41.9934958,-93.6093452,2
254750,1146,203,99,2.0,4,1,8,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,6,2009,42.0184905953439,-93.6865966849866,3
315000,1555,184,184,3.0,3,1,9,Gd,Ex,NridgHt,RL,1Fam,Lvl,1,1,9,2006,42.0613384343434,-93.65862,2
199900,397,115,115,2.0,1,1,7,Gd,Gd,Somerst,FV,TwnhsE,Lvl,0,1,11,2007,42.0476989638367,-93.6466556166478,2
185000,1055,150,104,2.0,3,1,7,TA,Gd,NWAmes,RL,1Fam,Lvl,1,1,5,2007,42.0477254650886,-93.6315230819979,2
165000,1124,96,42,2.0,3,1,5,TA,TA,Edwards,RL,1Fam,Lvl,0,1,4,2008,42.0200028979592,-93.6736453061224,1
132000,580,123,62,1.0,4,1,5,TA,TA,BrkSide,RM,1Fam,Lvl,0,1,7,2007,42.0315390818168,-93.624506684697,1
196000,398,129,129,2.0,2,1,7,Gd,Gd,Somerst,FV,TwnhsE,Lvl,0,1,7,2008,42.0474869684915,-93.647658875365,2
153000,809,121,92,1.0,2,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,5,2009,42.0391498482168,-93.6093016861656,1
195000,830,154,77,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,7,2009,42.0168311262309,-93.6896400036968,3
271000,1232,157,146,3.0,3,1,8,Gd,Gd,Mitchel,RL,1Fam,Lvl,1,1,7,2008,41.9971314675412,-93.6072490569355,2
119000,557,84,82,1.0,2,1,6,Gd,TA,BrkSide,RM,1Fam,Lvl,0,1,1,2009,42.0335631428571,-93.6224128571428,1
119900,725,104,74,2.0,3,1,5,TA,TA,OldTown,RM,2fmCon,Lvl,1,1,5,2006,42.0334721930627,-93.6204711715879,1
124000,831,147,147,3.0,4,2,5,TA,TA,NAmes,RL,Duplex,Lvl,0,1,4,2009,42.0483251656046,-93.6198595345658,2
171500,945,125,121,2.0,2,1,7,TA,Gd,Gilbert,RL,1Fam,Lvl,1,1,2,2010,42.057391,-93.634738,2
135000,314,129,60,1.0,3,1,7,TA,TA,OldTown,RM,1Fam,HLS,1,1,9,2009,42.0302823450264,-93.6172796333477,2
119000,502,137,90,1.0,3,1,6,Fa,TA,OldTown,RM,1Fam,Lvl,0,1,9,2009,42.0272794120097,-93.6086748073741,1
170000,930,129,129,2.0,2,1,5,TA,TA,Mitchel,RL,1Fam,Lvl,1,1,4,2006,41.9912166885318,-93.600025534802,1
72000,836,76,57,0.0,2,1,5,TA,Gd,IDOTRR,RM,1Fam,Lvl,0,0,9,2006,42.0251047142857,-93.6271555714286,1
169000,815,149,85,2.0,3,1,6,TA,TA,Gilbert,RL,1Fam,HLS,1,1,8,2007,42.0607983,-93.6364315,3
95000,549,100,64,0.0,3,1,5,TA,Gd,OldTown,RM,1Fam,Lvl,0,1,9,2008,42.0302417891528,-93.6108383261398,1
177500,1045,111,111,2.0,3,1,6,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,8,2007,42.021200447534,-93.6888937773492,2
105000,1080,83,82,1.0,2,1,5,TA,TA,NAmes,RH,1Fam,Lvl,0,1,6,2010,42.052806,-93.619783,1
113000,788,74,74,1.0,2,1,5,TA,Fa,NAmes,RL,1Fam,Lvl,0,1,8,2009,42.0371153469388,-93.6160324285714,1
185000,941,171,171,3.0,2,2,6,TA,TA,CollgCr,RM,Duplex,Lvl,0,1,7,2008,42.0162723636077,-93.6804398781678,2
245000,948,145,145,3.0,3,1,8,TA,Gd,Somerst,RL,1Fam,Lvl,1,1,10,2008,42.0543115797294,-93.6425348033961,2
190000,1532,175,141,2.0,2,1,6,Gd,Gd,NAmes,RL,1Fam,Lvl,1,1,6,2010,42.0473954432631,-93.6142805154145,3
140000,892,155,80,1.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,0,1,9,2009,42.0359841511858,-93.6226800647574,2
258000,1081,220,98,3.0,4,1,8,Gd,Gd,Gilbert,RL,1Fam,Lvl,1,1,6,2006,42.0616282554845,-93.643988570908,3
140000,623,87,85,2.0,0,1,6,TA,TA,Mitchel,RM,TwnhsE,Lvl,0,1,6,2007,41.9932348205091,-93.6081604085652,1
176000,1141,123,123,2.0,3,1,7,TA,TA,NAmes,RL,1Fam,Lvl,1,1,8,2009,42.0441023860517,-93.6149343506295,2
334000,1024,263,124,3.0,3,1,8,Gd,Gd,NoRidge,RL,1Fam,HLS,1,1,10,2006,42.0485997736335,-93.6536777559778,3
114000,849,94,32,1.0,2,1,5,TA,TA,OldTown,RM,1Fam,Lvl,0,1,5,2008,42.0293295714286,-93.6182668571429,1
324000,1008,160,160,2.0,1,1,8,Gd,Gd,Veenker,RL,TwnhsE,Lvl,1,1,5,2008,42.0446575676853,-93.6482328461206,2
342643,1511,241,116,3.0,4,1,9,TA,Gd,NridgHt,RL,1Fam,Lvl,0,1,9,2006,42.0620909920969,-93.6575986720334,4
129000,648,104,97,2.0,3,1,4,TA,Fa,Sawyer,RL,1Fam,Lvl,0,1,5,2007,42.034644923974,-93.6695175657213,2
132500,718,111,103,2.0,3,1,5,TA,TA,NAmes,RL,Duplex,Lvl,0,1,5,2006,42.0430028303651,-93.6188067852136,1
216500,729,182,80,2.0,4,1,6,Gd,Gd,Gilbert,RL,1Fam,Lvl,1,1,5,2010,42.0602132573271,-93.6414199205722,3
182000,440,110,108,2.0,2,1,8,Gd,TA,StoneBr,RL,TwnhsE,Lvl,0,1,10,2007,42.0598335,-93.6383982,2
156000,1261,92,92,2.0,3,1,5,TA,TA,CollgCr,RL,1Fam,Lvl,0,1,7,2006,42.0190719517788,-93.6919548486722,1
143250,978,91,91,2.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,0,1,3,2007,42.0552665510204,-93.626354244898,2
137000,1257,87,87,1.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,0,1,11,2006,42.0355439219536,-93.6710410853479,1
87000,465,75,67,2.0,2,1,5,TA,TA,IDOTRR,RM,1Fam,Lvl,0,0,12,2007,42.0227872857143,-93.6272573265306,1
121500,1054,129,129,2.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,5,2010,42.0323803317793,-93.6726639324176,2
80000,137,59,59,1.0,1,1,4,TA,TA,MeadowV,RM,TwnhsE,Lvl,0,1,4,2009,41.9921849632799,-93.6030143649052,1
131000,1985,152,0,2.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,6,2006,42.0334156649055,-93.6580366031701,1
301000,744,190,98,2.0,3,1,8,Gd,Gd,Somerst,FV,1Fam,Lvl,1,1,8,2007,42.0461499743009,-93.6400583554058,3
252678,803,172,84,2.0,3,1,7,TA,Gd,Somerst,FV,1Fam,Lvl,1,1,7,2009,42.0508947700204,-93.6465446653617,3
237000,1045,185,86,2.0,4,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,7,2006,42.0178594135098,-93.6800134289633,3
163000,947,127,127,2.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,1,1,6,2008,42.0478111470457,-93.6167052407816,2
260000,822,143,143,2.0,3,1,8,Gd,Gd,Somerst,RL,1Fam,Lvl,0,1,12,2007,42.0531928210978,-93.6435413948478,2
113000,812,138,68,1.0,3,1,6,TA,TA,Edwards,RL,1Fam,Lvl,1,1,4,2010,42.0217054102514,-93.6646547250297,2
538000,4971,305,153,3.0,4,1,8,Ex,Ex,StoneBr,RL,1Fam,HLS,1,1,6,2010,42.0608787390968,-93.6261391409855,4
85400,156,92,45,1.0,2,1,6,TA,TA,BrDale,RM,Twnhs,Lvl,0,1,7,2008,42.0516719281255,-93.6277017304239,2
213500,859,167,87,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,4,2007,42.0145114242243,-93.6839763848764,3
231000,707,140,74,1.0,3,1,8,Gd,Gd,Crawfor,RL,1Fam,Lvl,1,1,6,2008,42.01688175,-93.644405,2
192500,1187,154,78,2.0,3,1,7,Gd,Gd,SawyerW,RL,1Fam,Lvl,0,1,7,2008,42.0351238644508,-93.6918233089091,3
79900,541,69,56,2.0,1,1,4,TA,TA,BrkSide,RL,1Fam,Lvl,0,1,6,2006,42.0355057683593,-93.6293010732669,1
129000,1101,152,95,1.0,3,1,5,TA,Gd,OldTown,RM,1Fam,Lvl,1,1,6,2010,42.0307818712721,-93.6104450224724,1
166000,674,111,110,2.0,3,1,6,TA,Gd,Gilbert,RL,1Fam,Lvl,1,1,11,2009,42.0582632345624,-93.6358579074075,2
189000,780,151,36,2.0,3,1,7,TA,TA,Gilbert,RL,1Fam,Lvl,1,1,6,2009,42.0616200893673,-93.6356735973663,3
129500,248,137,51,1.0,4,1,5,TA,TA,MeadowV,RM,TwnhsE,Lvl,1,1,5,2008,41.9909172685874,-93.6041445675604,2
136500,671,132,120,1.0,3,1,5,TA,TA,Crawfor,RL,1Fam,Lvl,0,1,4,2007,42.0178802857143,-93.6470451428571,1
192500,1301,165,87,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,2,2006,42.0162024251408,-93.6913367933721,3
250000,1084,150,146,3.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,9,2009,42.0171105856284,-93.6879923077972,2
119500,799,128,72,1.0,3,1,6,TA,TA,IDOTRR,RM,1Fam,Bnk,1,1,6,2006,42.0241059183673,-93.6270399795918,2
170000,1241,155,77,2.0,4,1,7,TA,TA,NWAmes,RL,1Fam,Lvl,0,1,5,2008,42.0447045527775,-93.6298099105697,2
404000,1147,188,188,3.0,3,1,9,Ex,Ex,NridgHt,RL,1Fam,Lvl,1,1,5,2009,42.0622676960727,-93.6544119250661,2
157000,770,133,67,2.0,3,1,5,TA,TA,Mitchel,RL,1Fam,Lvl,1,1,6,2007,41.9899649,-93.6101003,2
104000,725,101,101,1.0,2,1,6,TA,TA,Crawfor,RL,1Fam,Lvl,1,0,5,2008,42.0174931964112,-93.6396319961206,1
112000,156,121,59,1.0,3,1,5,TA,TA,BrDale,RM,Twnhs,Lvl,0,1,5,2009,42.0516752065631,-93.6276287495511,3
131000,755,99,99,1.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,0,1,2,2009,42.039664625,-93.61868875,1
198600,803,119,119,2.0,2,1,8,Gd,Gd,Somerst,FV,1Fam,Lvl,0,1,10,2006,42.0510123921344,-93.6468167819553,2
260116,1548,200,147,2.0,3,1,8,Gd,Gd,NridgHt,RL,1Fam,Lvl,1,1,6,2007,42.060677470545,-93.655392422727,3
99500,792,74,58,1.0,2,1,5,Gd,TA,OldTown,RM,1Fam,Lvl,0,1,2,2009,42.0303077682969,-93.6068260153733,1
143000,2323,152,152,2.0,4,2,5,TA,TA,Mitchel,RL,Duplex,Low,0,1,6,2007,,,2
239900,981,175,100,2.0,3,1,7,Gd,Gd,SawyerW,RL,1Fam,Lvl,1,1,8,2009,42.0307433485446,-93.6819934625655,3
120875,1213,95,95,1.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,0,1,1,2006,42.0355977,-93.6709053,2
228500,1049,184,75,2.0,3,1,7,Gd,Gd,SawyerW,RL,1Fam,Lvl,1,1,1,2007,42.0322034398145,-93.6831940674915,3
146000,862,101,101,0.0,2,1,5,TA,TA,Mitchel,RL,1Fam,Lvl,0,1,2,2008,41.9900619090909,-93.6099754848485,1
240000,871,195,97,2.0,4,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,4,2010,42.0187146012255,-93.6810070277931,3
284000,987,190,93,3.0,3,1,7,Gd,Gd,NridgHt,RL,1Fam,Lvl,1,1,8,2008,42.0584829369804,-93.6514976320517,3
116500,175,96,48,2.0,2,1,6,TA,TA,Blueste,RM,Twnhs,Lvl,1,1,12,2008,,,1
132000,497,135,58,1.0,3,1,7,TA,TA,OldTown,RM,1Fam,Lvl,0,1,3,2008,42.0293234546696,-93.6201522512432,1
81000,1672,83,83,3.0,2,1,3,Fa,TA,IDOTRR,C (all),1Fam,Low,0,1,8,2008,42.0223864145049,-93.6041545870489,1
114000,697,108,69,1.0,3,1,5,TA,TA,OldTown,RL,1Fam,Lvl,0,1,5,2008,42.0375022653061,-93.6154473877551,1
120500,647,80,80,2.0,3,1,4,TA,Gd,NAmes,RL,1Fam,Lvl,0,1,11,2009,42.0532980177489,-93.6258407742647,1
130000,662,80,80,1.0,2,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,6,2009,42.0487881868195,-93.629150749034,1
310090,592,155,155,2.0,2,1,9,Ex,Gd,NridgHt,RL,TwnhsE,Lvl,1,1,6,2006,42.0575701313188,-93.6519641330013,2
103400,156,92,45,1.0,2,1,6,TA,TA,BrDale,RM,Twnhs,Lvl,0,1,2,2008,42.0526098623104,-93.6290020787674,2
245000,1477,215,109,3.0,4,1,7,Gd,Gd,Gilbert,RL,1Fam,Lvl,1,1,5,2009,42.0570929442463,-93.6415073065371,3
120000,845,106,106,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,6,2007,42.0456629055873,-93.6118423263213,1
124000,650,95,95,0.0,3,1,5,TA,TA,NAmes,RL,2fmCon,Lvl,0,1,3,2006,42.0346217543736,-93.6055749809791,1
329900,1082,219,142,3.0,4,1,8,Gd,Ex,NridgHt,RL,1Fam,Lvl,1,1,8,2006,42.0605620298045,-93.6527373222012,3
133000,4392,138,138,2.0,3,1,6,TA,TA,Gilbert,RL,1Fam,Lvl,1,1,7,2008,42.0584488289497,-93.6217557765942,3
110000,766,110,110,2.0,2,1,6,TA,TA,Edwards,RL,1Fam,Lvl,0,1,6,2007,42.0208362244898,-93.6714876122449,1
142500,341,100,51,2.0,2,1,6,TA,TA,Edwards,RM,TwnhsE,Lvl,0,1,10,2006,42.0189605079287,-93.66914556457,1
187500,1278,160,107,2.0,3,1,7,Gd,Gd,Timber,RL,1Fam,Lvl,1,1,4,2007,41.9979986666667,-93.644516,3
327000,1182,250,135,3.0,4,1,8,Gd,Gd,NoRidge,RL,1Fam,Lvl,1,1,9,2009,42.0556201757115,-93.6511701977179,3
125900,743,95,95,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,11,2008,42.0369923333333,-93.6060067777778,1
139000,1080,76,76,1.0,2,1,5,TA,TA,Mitchel,RL,1Fam,Lvl,0,1,5,2007,41.988449381188,-93.6033161452371,1
137000,1061,94,94,1.0,2,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,7,2006,42.0384630859874,-93.6227041286271,1
188000,829,160,82,2.0,3,1,7,TA,Gd,CollgCr,RL,1Fam,Lvl,0,1,7,2008,42.0179388407035,-93.6891516173948,3
78500,1003,67,59,1.0,1,1,3,TA,TA,OldTown,RL,1Fam,Lvl,0,1,11,2009,42.0352466363636,-93.6122226363636,2
46500,679,38,38,1.0,1,1,2,TA,TA,OldTown,RM,1Fam,Lvl,0,0,3,2008,42.032131,-93.606876,1
138000,743,110,49,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,7,2009,42.0358165757576,-93.6060042525252,1
185000,697,113,113,2.0,2,1,7,Gd,Gd,Somerst,FV,1Fam,Lvl,0,1,10,2009,42.0512554684875,-93.6426927623896,2
158000,1124,134,105,2.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,1,1,8,2009,42.0409796560135,-93.6268427899006,2
105500,671,77,77,2.0,2,1,6,TA,Gd,NAmes,RL,1Fam,HLS,0,1,6,2008,42.034627,-93.608814,1
171000,1547,158,129,2.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,1,2007,42.0346825384615,-93.6619500769231,2
184000,846,143,70,2.0,3,1,7,Gd,Gd,SawyerW,RL,1Fam,Lvl,0,1,10,2009,42.0376387877004,-93.6879456076096,3
187750,669,121,120,2.0,2,1,7,Gd,Gd,Somerst,FV,1Fam,Lvl,1,1,8,2006,42.0512234774297,-93.6436552326801,2
146800,1053,99,96,2.0,3,1,6,TA,TA,Mitchel,RL,1Fam,Lvl,1,1,5,2007,41.9915284429203,-93.6050045562064,1
290000,1093,211,107,3.0,4,1,8,Gd,Gd,NoRidge,RL,1Fam,Lvl,1,1,4,2010,42.0526520205959,-93.6508302379522,3
169900,1145,96,94,3.0,3,1,6,TA,TA,Mitchel,RL,1Fam,Lvl,0,1,5,2010,41.9945894185105,-93.6012280454846,1
130000,628,87,83,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,10,2007,42.0352099480632,-93.6046830698714,1
123000,669,83,83,2.0,2,1,5,TA,TA,CollgCr,RL,1Fam,Low,0,1,9,2009,42.0208892,-93.6831236571429,1
143900,1270,158,106,1.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,3,2007,42.0347765610086,-93.6695112437887,2
223500,1045,166,85,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,9,2008,42.0165926429922,-93.6889974374609,3
207000,1086,164,79,2.0,3,1,8,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,6,2008,42.0172701549559,-93.6840958795833,3
440000,1391,184,184,3.0,2,1,8,Gd,Gd,NridgHt,RL,1Fam,Lvl,1,1,7,2007,42.0612730370215,-93.6561967491235,2
198500,813,160,78,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,11,2009,42.0169658571429,-93.6869028571428,3
149350,794,114,114,1.0,3,1,5,TA,Gd,Sawyer,RL,1Fam,Lvl,0,1,6,2008,42.0336325176661,-93.6693817503731,2
165000,756,137,63,2.0,3,1,6,TA,TA,Gilbert,RL,1Fam,Lvl,1,1,10,2008,42.0607986724549,-93.6377418985094,3
235000,1548,210,74,2.0,3,1,7,TA,Gd,NWAmes,RL,1Fam,Lvl,1,1,3,2006,42.054181,-93.6323624,3
143500,744,88,88,2.0,2,1,6,Gd,Gd,NAmes,RL,1Fam,Lvl,0,1,9,2009,42.0383476530612,-93.6087008571428,1
203160,797,161,79,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,8,2006,42.0142778038249,-93.6840611134015,3
191750,1079,169,80,2.0,3,1,6,Gd,Gd,SawyerW,RL,1Fam,Lvl,0,1,5,2007,42.0352169557541,-93.6895123469306,3
187000,881,157,85,2.0,3,1,6,TA,TA,Gilbert,RL,1Fam,Lvl,1,1,6,2007,42.0578498592852,-93.6421743977009,3
99500,402,122,75,2.0,3,1,4,TA,TA,IDOTRR,RM,2fmCon,Lvl,0,1,2,2007,42.0230640252724,-93.6282304496344,2
122500,1054,213,72,2.0,4,2,4,TA,TA,OldTown,RM,2fmCon,Lvl,0,1,4,2010,42.0292390796538,-93.608717,2
148800,474,102,51,2.0,2,1,7,Gd,Gd,Somerst,FV,TwnhsE,Lvl,0,1,3,2007,42.0464428134075,-93.6454465401915,3
153500,942,100,98,2.0,3,1,5,TA,TA,NWAmes,RL,1Fam,Lvl,0,1,7,2006,42.0525287059626,-93.6305491449368,2
285000,1115,221,110,3.0,4,1,8,Gd,Ex,NridgHt,RL,1Fam,Lvl,1,1,5,2007,42.0580834238445,-93.6547297181073,3
184500,476,121,121,2.0,1,1,6,Gd,Gd,NridgHt,RL,Twnhs,Lvl,1,1,3,2009,42.0592478826998,-93.6493461475616,2
195500,886,149,86,2.0,3,1,6,TA,TA,Gilbert,RL,1Fam,Lvl,0,1,5,2008,42.0607599487255,-93.6387375536747,3
257500,971,198,142,1.0,4,1,7,Gd,TA,Crawfor,RL,1Fam,Lvl,1,1,7,2010,42.0163080795449,-93.6396003777992,2
185000,847,174,84,2.0,4,1,6,Gd,Gd,NWAmes,RL,1Fam,Lvl,1,1,7,2008,42.0447241594353,-93.6306693908486,3
160000,903,94,92,2.0,3,1,5,TA,TA,CollgCr,RL,1Fam,Lvl,1,1,6,2007,42.0218902857143,-93.6876090816327,2
132500,1001,89,85,2.0,3,1,5,TA,TA,CollgCr,RL,1Fam,Lvl,0,1,7,2006,42.021399341875,-93.6866676562492,1
212000,634,140,138,2.0,1,1,8,Gd,Gd,StoneBr,RL,TwnhsE,Lvl,0,1,6,2010,42.059273306491,-93.6331250018133,2
176000,720,131,66,2.0,3,1,7,Gd,Gd,Gilbert,RL,1Fam,Lvl,1,1,4,2008,42.05939,-93.643553,3
192000,296,118,117,2.0,2,1,8,Gd,Gd,Blmngtn,RL,TwnhsE,Lvl,1,1,4,2010,42.0624177455758,-93.6417341504488,2
130000,359,96,96,1.0,2,1,5,Gd,TA,Edwards,RL,TwnhsE,Lvl,0,1,7,2007,42.0248537545739,-93.6636953245567,2
192000,813,136,136,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,9,2007,42.0169653673469,-93.6869503673469,2
113500,836,106,15,1.0,2,1,6,TA,TA,NAmes,RL,1Fam,HLS,1,1,4,2009,,,1
117000,502,77,77,1.0,2,1,5,TA,Gd,OldTown,RL,1Fam,Lvl,0,1,8,2006,42.0370930729439,-93.6126965091126,1
157500,979,95,94,1.0,2,1,6,TA,Gd,NAmes,RL,1Fam,Lvl,1,1,8,2006,42.0535783452051,-93.6182758259793,1
200000,301,131,131,2.0,2,1,7,Gd,Gd,NridgHt,RL,TwnhsE,Lvl,1,1,3,2007,,,2
89000,156,88,45,1.0,2,1,6,TA,TA,BrDale,RM,Twnhs,Lvl,0,1,7,2006,42.0516649615142,-93.6298432321745,2
140000,680,109,109,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,3,2007,42.036099896654,-93.606716482117,1
190000,865,161,80,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,4,2009,42.0139585454545,-93.6856536060606,3
261500,1104,174,121,2.0,3,1,8,Gd,Ex,CollgCr,RL,1Fam,Lvl,1,1,11,2009,42.018855,-93.682787,3
156000,1124,161,113,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,6,2007,42.036046138361,-93.6184048370653,1
68104,1028,79,0,1.0,1,1,2,TA,TA,IDOTRR,RM,1Fam,Lvl,0,1,3,2007,42.0201098571429,-93.6281867142857,1
81300,569,75,0,1.0,1,1,5,TA,TA,BrkSide,RM,1Fam,Lvl,0,0,6,2008,42.0324522727273,-93.6226072626263,1
370000,1063,182,182,3.0,3,1,8,Gd,Gd,Timber,RL,1Fam,Lvl,1,1,6,2008,41.9934479924587,-93.6468115848392,3
145500,708,96,96,1.0,2,1,5,Gd,Gd,NAmes,RL,1Fam,Lvl,0,1,3,2009,42.0349989744881,-93.6186385155777,1
142000,996,116,116,2.0,3,1,6,Gd,Gd,NAmes,RL,1Fam,Lvl,0,1,10,2008,42.0420086666667,-93.6216916666667,1
216000,697,156,76,2.0,3,1,7,Gd,Gd,Somerst,FV,1Fam,Lvl,0,1,1,2010,42.0491453333333,-93.639331,3
123000,1085,97,97,1.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,0,1,2,2007,42.032397923992,-93.6736227616254,1
254900,1166,181,92,2.0,3,1,7,Gd,Gd,Somerst,FV,1Fam,Lvl,1,1,5,2010,42.052356,-93.6422590214799,3
79000,552,83,,1.0,2,1,4,TA,TA,BrkSide,RM,1Fam,Lvl,0,1,4,2008,42.0314108355869,-93.6247256505704,1
180000,1993,92,87,2.0,1,1,6,TA,TA,ClearCr,RL,1Fam,Low,1,1,10,2006,42.0246489542361,-93.6820360648862,1
240000,1231,147,147,3.0,3,1,7,Gd,Gd,Somerst,RL,1Fam,Lvl,1,1,5,2008,42.0545163936202,-93.6421010576062,2
243000,1172,200,112,2.0,4,1,6,TA,Gd,Edwards,RL,1Fam,Lvl,1,1,6,2007,42.0282298128985,-93.6634939542488,2
372397,1278,166,166,3.0,2,1,9,Ex,Gd,NridgHt,RL,1Fam,Lvl,1,1,3,2006,42.0598170340009,-93.6551864675853,2
39300,465,31,0,0.0,1,1,1,Fa,Fa,BrkSide,RL,1Fam,Low,0,0,1,2007,42.0364997714022,-93.6297039179123,1
157500,869,134,67,2.0,4,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,7,2006,42.0413100443364,-93.6277452711721,2
187000,1317,128,115,1.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Bnk,1,1,12,2007,42.0323066029708,-93.6648436259318,1
173000,924,113,110,2.0,3,1,7,TA,Gd,Mitchel,RL,1Fam,Lvl,0,1,6,2009,41.9958225,-93.602322,2
139000,413,100,49,2.0,2,1,7,Gd,Gd,Somerst,FV,TwnhsE,Lvl,0,1,7,2006,42.0462188282123,-93.645443340403,3
145500,930,98,98,1.0,3,1,5,Gd,Gd,NAmes,RL,1Fam,Lvl,0,1,8,2008,42.04110597279,-93.6233826715168,2
190000,1092,171,171,2.0,3,1,6,TA,TA,NWAmes,RL,1Fam,Lvl,1,1,1,2010,42.0502301379245,-93.6343096969631,2
394617,1156,179,179,3.0,2,1,8,Ex,Ex,NridgHt,RL,1Fam,Lvl,1,1,11,2008,42.0613521717172,-93.65862,2
158900,1079,129,62,2.0,3,1,6,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,4,2010,42.0315654724538,-93.6723443422337,3
174000,342,144,128,3.0,2,1,7,Gd,Gd,Blmngtn,RL,TwnhsE,Lvl,1,1,6,2009,42.0625868605721,-93.6417065497213,2
190000,815,132,138,2.0,2,1,6,Gd,Gd,NAmes,RH,TwnhsE,Lvl,0,1,9,2006,42.0554806326207,-93.6244069848543,2
128000,637,153,75,1.0,4,1,6,TA,Fa,SWISU,RL,1Fam,Bnk,0,0,5,2010,42.0225058979592,-93.6556846734694,2
178740,285,131,128,2.0,2,1,7,Gd,Gd,Blmngtn,RM,TwnhsE,Lvl,1,1,5,2006,42.0626576454584,-93.6404592288353,2
315000,982,253,79,2.0,3,1,8,Gd,Gd,Crawfor,RL,1Fam,Bnk,1,1,12,2007,42.0170825401104,-93.6409719833404,3
