"SalePrice","LotArea","LivArea","BsmtArea","GarageCars","Bedroom","Kitchen","OverallQual","ExterQual","KitchenQual","Neighborhood","ZoneClass","BldgType","LandContour","Fireplace","CentralAir","MoSold","YrSold","TotalBath"
89500,420,97,97,1,2,1,5,"TA","Fa","OldTown","RM","1Fam","Lvl",1,0,2,2007,1
99900,291,86,86,2,2,1,5,"TA","TA","OldTown","RM","1Fam","Lvl",1,1,7,2007,1
130000,667,97,75,2,2,1,5,"TA","TA","OldTown","RM","1Fam","Lvl",1,1,5,2007,1
135000,840,108,65,2,2,1,5,"TA","Gd","OldTown","RM","1Fam","Lvl",1,1,6,2007,1
85000,549,108,54,1,3,1,4,"TA","TA","OldTown","RM","1Fam","Lvl",0,0,5,2007,1
137000,893,172,97,2,4,1,4,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,5,2007,3
184900,958,161,65,2,3,1,8,"Gd","Gd","OldTown","RM","1Fam","Lvl",0,0,5,2007,3
145000,915,151,65,1,4,1,6,"TA","TA","OldTown","RM","1Fam","Lvl",1,1,3,2007,2
114000,420,118,54,2,3,1,5,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,6,2007,1
144100,775,151,86,2,3,1,6,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,11,2007,2
124500,334,129,65,1,3,1,5,"TA","Gd","OldTown","RM","1Fam","Lvl",1,1,7,2007,2
185000,1259,226,75,2,3,1,7,"TA","TA","OldTown","RM","1Fam","Lvl",1,1,2,2007,2
104500,797,86,0,1,2,1,4,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,5,2007,1
110000,1098,129,0,1,1,1,4,"TA","TA","OldTown","RM","1Fam","Lvl",1,1,5,2007,2
136500,635,97,75,1,1,1,5,"TA","TA","BrkSide","RL","1Fam","Bnk",1,0,8,2007,1
128250,807,129,86,1,3,1,5,"TA","TA","BrkSide","RM","1Fam","HLS",0,1,3,2007,1
135000,570,118,65,1,3,1,5,"TA","TA","BrkSide","RM","1Fam","Lvl",0,1,3,2007,2
128000,560,118,54,1,3,1,6,"TA","TA","BrkSide","RM","1Fam","Lvl",1,1,2,2007,2
113000,570,86,86,1,2,1,5,"Gd","TA","BrkSide","RM","1Fam","Lvl",0,1,7,2007,1
126000,581,129,75,2,3,1,6,"TA","TA","BrkSide","RM","1Fam","Lvl",1,1,3,2007,2
132000,581,118,65,1,4,1,5,"TA","TA","BrkSide","RM","1Fam","Lvl",0,1,7,2007,1
131750,581,129,86,1,3,1,5,"TA","TA","BrkSide","RM","1Fam","Lvl",1,1,7,2007,1
132500,570,118,75,2,2,1,5,"TA","Gd","BrkSide","RM","1Fam","Lvl",0,1,8,2007,1
2e+05,721,215,97,1,4,1,6,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,5,2007,3
165000,818,129,75,2,3,1,6,"TA","Gd","BrkSide","RL","1Fam","Bnk",0,1,2,2007,1
90000,797,118,75,2,4,1,5,"TA","TA","BrkSide","RL","1Fam","Lvl",0,1,10,2007,1
140000,527,129,65,2,3,1,7,"TA","Gd","OldTown","RM","1Fam","Lvl",1,0,9,2007,2
113000,527,108,54,1,3,1,5,"TA","TA","OldTown","RM","1Fam","Lvl",0,0,9,2007,2
117000,527,108,86,1,2,1,5,"TA","TA","OldTown","RM","1Fam","Lvl",0,0,9,2007,1
202500,1227,215,65,2,5,1,6,"TA","TA","IDOTRR","RM","1Fam","Lvl",1,1,4,2007,3
212300,904,183,86,1,4,1,7,"TA","Gd","IDOTRR","RM","1Fam","Lvl",1,1,4,2007,2
161000,958,205,108,2,3,1,6,"TA","TA","IDOTRR","RM","1Fam","Lvl",1,1,5,2007,2
99500,398,118,75,2,3,1,4,"TA","TA","IDOTRR","RM","2fmCon","Lvl",0,1,2,2007,2
50000,958,140,75,1,3,1,4,"Fa","TA","IDOTRR","RM","1Fam","Lvl",0,1,9,2007,2
219000,1195,215,97,2,3,1,7,"TA","TA","Sawyer","RL","1Fam","Bnk",1,1,4,2007,2
108500,420,118,65,1,2,1,5,"TA","TA","SWISU","RL","2fmCon","Lvl",0,0,7,2007,1
130000,1044,97,86,1,3,1,5,"TA","TA","Sawyer","RL","2fmCon","Lvl",0,1,3,2007,1
158450,1044,140,129,2,2,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",1,1,11,2007,1
115400,1324,97,97,2,3,1,4,"TA","TA","Sawyer","RL","1Fam","Lvl",0,1,7,2007,1
165000,1313,97,86,2,3,1,5,"Gd","TA","Sawyer","RL","1Fam","Lvl",1,1,5,2007,2
123000,1087,97,97,1,3,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",0,1,2,2007,1
119900,786,86,75,2,2,1,5,"TA","TA","Sawyer","RL","2fmCon","Lvl",0,1,5,2007,1
115000,807,86,86,1,3,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",0,1,1,2007,1
134500,775,86,86,2,2,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",0,1,6,2007,1
129000,764,86,86,1,3,1,5,"TA","Gd","Sawyer","RL","1Fam","Lvl",0,1,7,2007,1
187000,1313,129,118,1,3,1,5,"TA","TA","Sawyer","RL","1Fam","Bnk",1,1,12,2007,1
158000,1561,248,65,2,4,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",1,1,5,2007,3
165250,646,118,65,1,2,1,7,"TA","Gd","Sawyer","RL","1Fam","Lvl",1,1,7,2007,2
150000,1055,118,86,2,3,1,6,"TA","Gd","Sawyer","RL","1Fam","Lvl",1,1,10,2007,1
137000,1281,108,108,1,3,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",1,1,10,2007,1
89500,840,97,0,2,3,1,4,"Fa","TA","Sawyer","RL","1Fam","Lvl",0,0,5,2007,1
182000,1033,140,108,2,3,1,6,"TA","TA","ClearCr","RL","1Fam","Lvl",1,1,2,2007,2
216000,1625,118,43,2,3,1,5,"TA","Gd","Edwards","RL","1Fam","Lvl",1,1,7,2007,2
130000,2110,151,97,2,3,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",1,1,3,2007,2
109900,1658,118,43,1,2,1,4,"TA","TA","Edwards","RL","1Fam","Lvl",0,0,7,2007,1
255000,1173,226,118,2,4,1,6,"TA","Gd","ClearCr","RL","1Fam","Lvl",1,1,7,2007,3
154000,980,151,97,2,3,1,6,"TA","Gd","Edwards","RL","1Fam","Lvl",0,1,5,2007,2
118000,506,75,75,1,3,1,5,"TA","TA","SWISU","RL","1Fam","HLS",0,1,5,2007,1
80000,1066,86,0,1,3,1,4,"TA","Gd","Edwards","RL","1Fam","Lvl",0,0,8,2007,1
130000,355,97,97,1,2,1,5,"Gd","TA","Edwards","RL","TwnhsE","Lvl",0,1,7,2007,2
125000,861,129,129,1,4,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,4,2007,1
136500,1033,140,97,1,4,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",1,0,7,2007,1
96000,700,129,86,1,4,1,4,"Fa","TA","Edwards","RL","1Fam","Lvl",0,0,3,2007,2
228500,2217,172,108,2,4,1,6,"TA","Gd","SawyerW","RL","1Fam","Lvl",1,1,4,2007,2
220000,861,183,75,2,3,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",1,1,7,2007,3
250000,850,151,151,3,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,9,2007,2
360000,969,194,194,3,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,6,2007,3
246500,947,151,151,3,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,9,2007,2
217000,1087,140,140,3,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,6,2007,2
212999,818,140,140,2,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,6,2007,2
175900,678,118,118,2,2,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,7,2007,2
191000,861,172,86,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,10,2007,3
207000,829,172,86,2,3,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",1,1,5,2007,3
279000,1862,161,86,2,0,1,8,"Gd","Gd","ClearCr","RL","1Fam","Low",1,1,5,2007,1
139500,1324,97,97,2,3,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl",0,1,8,2007,1
175000,926,118,54,2,3,1,6,"TA","Gd","CollgCr","RL","1Fam","Lvl",0,1,5,2007,3
146000,786,97,97,1,3,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl",0,1,7,2007,1
147900,1539,97,97,1,3,1,5,"TA","TA","CollgCr","RL","1Fam","Low",0,1,7,2007,2
235500,1001,172,97,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,3,2007,3
217000,1152,161,75,2,3,1,7,"Gd","TA","CollgCr","RL","1Fam","Lvl",1,1,3,2007,3
190550,883,161,75,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,2,2007,3
217500,818,172,97,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,7,2007,3
131000,1098,86,75,2,3,1,5,"TA","TA","CollgCr","RL","1Fam","Bnk",0,1,8,2007,1
153500,807,97,86,2,3,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl",1,1,7,2007,2
160000,904,97,97,2,3,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl",1,1,6,2007,2
134900,829,97,97,2,3,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl",0,1,1,2007,2
130000,1518,86,86,1,3,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl",0,1,1,2007,1
120000,904,86,75,2,3,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl",0,1,9,2007,1
127000,667,75,75,2,3,1,5,"TA","Ex","CollgCr","RL","1Fam","Lvl",0,1,9,2007,1
117000,667,86,32,2,3,1,4,"TA","Gd","CollgCr","RL","1Fam","Lvl",0,1,10,2007,1
270000,1055,151,151,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,1,2007,2
213000,818,183,86,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,6,2007,3
2e+05,753,161,75,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,8,2007,3
228000,1109,151,140,2,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,6,2007,2
275000,1184,226,140,2,4,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,1,2007,3
211000,1421,183,75,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,6,2007,3
246900,1604,129,129,2,1,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,1,2007,2
179400,753,140,65,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,6,2007,3
173500,818,108,108,2,2,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,10,2007,2
167840,775,129,129,2,3,1,6,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,7,2007,2
168675,775,140,65,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,5,2007,3
167000,840,140,75,2,3,1,5,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,6,2007,3
118500,915,86,86,1,2,1,5,"TA","TA","Edwards","RL","1Fam","Low",1,1,8,2007,1
110000,775,97,97,2,2,1,4,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,6,2007,1
122000,1518,129,86,2,3,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",1,1,7,2007,1
110000,764,108,108,2,2,1,6,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,6,2007,1
133500,581,97,86,2,3,1,6,"TA","TA","Edwards","RL","1Fam","Lvl",1,1,4,2007,1
141000,883,205,0,2,5,2,5,"TA","TA","Edwards","RL","Duplex","Lvl",0,1,2,2007,3
171500,657,129,65,2,3,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,5,2007,3
183850,3649,474,474,3,2,1,10,"Ex","Ex","Edwards","RL","1Fam","Bnk",1,1,10,2007,3
140000,344,97,54,2,2,1,6,"TA","Gd","Edwards","RM","TwnhsE","Lvl",0,1,5,2007,1
131750,592,86,86,1,2,1,5,"TA","Fa","Edwards","RL","1Fam","Lvl",0,1,12,2007,1
61500,635,108,0,0,2,2,4,"TA","Fa","Edwards","RL","Duplex","Lvl",0,0,9,2007,2
98500,807,108,108,2,4,2,5,"TA","TA","Edwards","RL","Duplex","Lvl",0,0,7,2007,2
108500,936,75,65,1,2,1,6,"TA","TA","Edwards","RL","1Fam","Bnk",1,1,8,2007,1
125000,764,75,75,1,2,1,4,"TA","TA","Edwards","RL","1Fam","Lvl",1,1,7,2007,1
79275,764,75,75,2,3,1,4,"TA","TA","Edwards","RL","1Fam","HLS",0,1,10,2007,1
150000,1012,237,118,0,6,2,5,"TA","TA","SWISU","RL","Duplex","Lvl",0,0,1,2007,2
136500,667,129,118,1,3,1,5,"TA","TA","Crawfor","RL","1Fam","Lvl",0,1,4,2007,1
146500,635,118,65,1,2,1,6,"TA","TA","Crawfor","RL","1Fam","HLS",1,1,8,2007,2
148500,377,97,54,1,2,1,7,"TA","TA","Crawfor","RL","1Fam","Lvl",1,1,6,2007,1
141500,624,129,108,1,3,1,6,"TA","TA","Crawfor","RL","1Fam","Lvl",1,0,4,2007,1
135000,667,140,65,1,3,1,6,"TA","TA","Crawfor","RL","1Fam","Lvl",1,1,7,2007,1
238000,667,161,75,2,4,1,7,"TA","Gd","Crawfor","RL","1Fam","Lvl",1,1,10,2007,3
153500,1216,118,0,2,2,1,5,"TA","TA","Crawfor","RL","1Fam","HLS",1,1,6,2007,2
188000,721,161,86,1,4,1,4,"TA","Gd","Crawfor","RL","1Fam","HLS",1,1,11,2007,2
140000,581,129,65,2,3,1,5,"TA","TA","Crawfor","RL","2fmCon","Lvl",0,1,10,2007,2
201000,2368,140,140,2,3,1,6,"TA","TA","Crawfor","RL","1Fam","Lvl",1,1,5,2007,2
215000,2002,140,140,2,3,1,6,"TA","TA","Crawfor","RL","1Fam","Lvl",1,1,9,2007,2
123900,161,97,43,2,2,1,6,"TA","TA","Blueste","RM","Twnhs","Lvl",1,1,12,2007,1
170000,1658,151,151,2,4,1,4,"TA","Gd","Crawfor","RL","1Fam","Lvl",0,1,6,2007,2
2e+05,366,97,97,2,1,1,8,"TA","TA","Blueste","RM","TwnhsE","Bnk",0,1,3,2007,1
198000,1927,161,161,2,3,1,7,"TA","TA","Crawfor","RL","1Fam","Bnk",1,1,2,2007,2
315000,1679,258,22,2,2,1,8,"Gd","Gd","Crawfor","RL","1Fam","HLS",1,1,8,2007,3
141000,646,108,65,2,3,1,6,"TA","Gd","IDOTRR","RM","1Fam","Lvl",0,1,5,2007,1
129850,678,151,86,0,3,1,5,"Gd","TA","IDOTRR","RM","1Fam","Lvl",0,1,9,2007,2
150909,840,172,75,0,3,1,5,"TA","Gd","IDOTRR","RM","1Fam","Lvl",0,1,3,2007,2
75200,344,75,75,1,2,1,5,"TA","TA","IDOTRR","RM","1Fam","Lvl",0,1,9,2007,1
68104,1033,75,0,1,1,1,2,"TA","TA","IDOTRR","RM","1Fam","Lvl",0,1,3,2007,1
119600,764,183,86,0,4,2,5,"TA","TA","IDOTRR","C (all)","2fmCon","Lvl",0,0,6,2007,2
140000,614,97,97,2,3,1,4,"TA","TA","IDOTRR","C (all)","1Fam","Lvl",0,1,8,2007,1
124900,560,97,75,1,2,1,5,"Gd","Gd","IDOTRR","C (all)","1Fam","Lvl",0,1,11,2007,1
375000,517,151,151,2,2,1,8,"Gd","Gd","Crawfor","RM","TwnhsE","HLS",1,1,10,2007,2
183500,1130,118,97,2,2,1,6,"TA","Gd","Mitchel","RL","1Fam","Bnk",1,1,1,2007,2
215000,926,129,129,3,3,1,5,"Gd","Gd","Mitchel","RL","1Fam","Lvl",1,1,12,2007,2
245000,1195,129,129,2,1,1,7,"Gd","Gd","Mitchel","RL","1Fam","Lvl",1,1,7,2007,2
210000,926,140,140,2,3,1,7,"TA","TA","Mitchel","RL","1Fam","Lvl",1,1,5,2007,2
148000,818,86,75,1,3,0,7,"TA","TA","Mitchel","RL","1Fam","Lvl",0,1,3,2007,1
143000,786,97,86,2,2,1,6,"TA","TA","Mitchel","RL","1Fam","Lvl",1,1,4,2007,1
244000,377,140,140,2,2,1,7,"Gd","Gd","Timber","RL","TwnhsE","Lvl",1,1,10,2007,2
257000,1851,215,54,2,4,1,6,"TA","Gd","Timber","RL","1Fam","Lvl",1,1,7,2007,3
231713,775,161,161,2,3,1,7,"Gd","Gd","Timber","RL","1Fam","HLS",0,1,4,2007,2
267300,775,140,140,2,2,1,8,"Gd","Ex","Timber","RL","1Fam","HLS",1,1,9,2007,2
174000,958,118,118,2,3,1,7,"TA","Gd","Timber","RL","1Fam","Lvl",0,1,7,2007,2
180500,624,118,118,2,2,1,8,"Gd","Gd","Timber","RL","1Fam","Lvl",0,1,1,2007,2
282000,1055,183,151,3,2,1,8,"Gd","Gd","Timber","RL","1Fam","Lvl",1,1,4,2007,2
178000,721,140,140,2,3,1,6,"Gd","TA","Timber","RL","1Fam","Lvl",1,1,11,2007,2
279900,1098,226,108,2,5,1,7,"Gd","Gd","Timber","RL","1Fam","Lvl",1,1,7,2007,4
392000,1173,172,172,3,3,1,10,"Ex","Ex","Timber","RL","1Fam","HLS",1,1,9,2007,2
130000,4036,194,0,4,2,1,3,"TA","TA","Mitchel","RL","1Fam","Lvl",0,1,6,2007,1
140000,624,86,86,2,0,1,6,"TA","TA","Mitchel","RM","TwnhsE","Lvl",0,1,6,2007,1
85500,140,97,54,1,3,1,4,"TA","TA","MeadowV","RM","Twnhs","Lvl",0,1,5,2007,2
106500,140,97,54,1,2,1,4,"TA","TA","MeadowV","RM","Twnhs","Lvl",0,1,7,2007,1
93900,140,97,54,0,3,1,4,"TA","TA","MeadowV","RM","TwnhsE","Lvl",0,1,5,2007,2
75190,172,97,54,1,3,1,4,"TA","TA","MeadowV","RM","Twnhs","Lvl",0,1,4,2007,2
153500,850,97,86,2,1,1,5,"TA","Gd","Mitchel","RL","1Fam","Lvl",1,1,7,2007,1
188000,1485,129,118,2,3,1,6,"TA","TA","Mitchel","RL","1Fam","Low",1,1,9,2007,2
196000,3154,151,108,2,3,1,5,"TA","Gd","Mitchel","RL","1Fam","Lvl",1,1,5,2007,2
157000,775,129,65,2,3,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl",1,1,6,2007,2
138000,624,75,75,0,2,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl",0,1,9,2007,1
80000,2573,151,129,1,3,1,4,"TA","TA","Mitchel","RL","1Fam","Lvl",0,0,11,2007,1
135000,1023,108,97,2,3,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl",0,1,6,2007,2
139000,1076,75,75,1,2,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl",0,1,5,2007,1
124500,969,86,86,1,3,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl",0,1,12,2007,1
149900,1023,118,108,2,2,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,5,2006,2
157500,980,97,97,1,2,1,6,"TA","Gd","NAmes","RL","1Fam","Lvl",1,1,8,2006,1
169000,1098,172,151,3,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,6,2006,2
252000,3660,129,161,2,1,1,6,"TA","Ex","NAmes","RL","1Fam","Low",1,1,10,2006,2
192100,1087,172,86,2,3,1,7,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,3,2006,2
183500,764,140,75,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,5,2006,3
170000,1216,151,75,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,2,2006,3
202000,904,161,75,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,5,2006,3
250000,1216,194,97,2,4,1,8,"Gd","Gd","Gilbert","RL","1Fam","HLS",1,1,1,2006,3
309000,1281,205,161,3,3,1,7,"Gd","Gd","Gilbert","RL","1Fam","HLS",1,1,5,2006,3
270000,1216,248,194,2,4,1,8,"Gd","Gd","StoneBr","RL","1Fam","Lvl",0,1,12,2006,3
183500,753,108,108,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,7,2006,2
130000,344,108,108,2,2,1,8,"TA","TA","StoneBr","RL","TwnhsE","Lvl",0,1,8,2006,2
457347,1485,258,129,3,3,1,9,"Gd","Ex","StoneBr","RL","1Fam","HLS",1,1,3,2006,4
545224,1679,312,140,3,5,1,10,"Ex","Ex","StoneBr","RL","1Fam","HLS",1,1,9,2006,4
356383,1141,226,97,3,4,1,9,"Gd","Gd","StoneBr","RL","1Fam","HLS",1,1,7,2006,3
535000,1496,248,140,3,4,1,10,"Ex","Ex","StoneBr","RL","1Fam","Lvl",1,1,7,2006,3
401179,1475,258,129,3,4,1,9,"Gd","Ex","StoneBr","RL","1Fam","HLS",1,1,1,2006,4
318000,753,161,161,2,2,1,9,"Gd","Gd","StoneBr","RL","TwnhsE","HLS",1,1,8,2006,2
470000,1701,183,172,3,3,1,9,"Ex","Ex","StoneBr","RL","1Fam","HLS",1,1,9,2006,3
169000,969,97,97,2,2,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,6,2006,1
188900,980,172,86,2,4,1,7,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,7,2006,3
172000,926,97,97,2,2,1,7,"Gd","TA","NWAmes","RL","1Fam","Lvl",1,1,7,2006,1
294323,883,215,86,2,3,1,7,"Gd","Gd","Somerst","FV","1Fam","Lvl",1,1,6,2006,3
184500,980,172,65,2,3,1,6,"TA","Gd","NWAmes","RL","1Fam","Lvl",1,1,6,2006,3
155000,926,97,97,2,3,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl",0,1,6,2006,2
97500,667,86,75,2,3,1,4,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,3,2006,1
190000,818,129,140,2,2,1,6,"Gd","Gd","NAmes","RH","TwnhsE","Lvl",0,1,9,2006,2
105500,258,97,54,2,3,1,6,"TA","TA","BrDale","RM","TwnhsE","Lvl",0,1,12,2006,2
125500,205,129,75,2,3,1,5,"TA","Gd","BrDale","RM","TwnhsE","Lvl",1,1,6,2006,2
116000,172,97,43,1,3,1,6,"TA","TA","BrDale","RM","Twnhs","Lvl",0,1,7,2006,2
89000,151,86,43,1,2,1,6,"TA","TA","BrDale","RM","Twnhs","Lvl",0,1,7,2006,2
108000,151,97,54,1,3,1,6,"TA","TA","BrDale","RM","Twnhs","Lvl",0,1,10,2006,2
146300,377,97,97,2,2,1,6,"TA","TA","NPkVill","RL","TwnhsE","Lvl",1,1,7,2006,2
145000,700,129,86,1,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,9,2006,1
137500,215,97,97,1,2,1,7,"TA","TA","NPkVill","RL","Twnhs","Lvl",0,1,4,2006,2
144000,205,140,75,2,3,1,6,"TA","TA","NPkVill","RL","Twnhs","Lvl",1,1,7,2006,3
412083,1518,237,161,3,4,1,9,"Gd","Ex","NridgHt","RL","1Fam","Lvl",1,1,8,2006,3
252000,1507,151,151,3,2,1,8,"Gd","Gd","NridgHt","RL","1Fam","Lvl",1,1,7,2006,2
293000,1141,161,161,3,4,1,7,"Gd","Gd","NridgHt","RL","1Fam","Lvl",0,1,9,2006,2
415000,1378,172,172,3,2,1,9,"Ex","Ex","NridgHt","RL","1Fam","HLS",1,1,6,2006,2
3e+05,1302,205,97,3,4,1,9,"Gd","Ex","NridgHt","RL","1Fam","Lvl",1,1,8,2006,3
338500,926,194,151,2,3,1,9,"Ex","Ex","NridgHt","RL","1Fam","Lvl",1,1,5,2006,3
344133,1195,205,108,2,3,1,8,"Gd","Ex","NridgHt","RL","1Fam","Lvl",1,1,7,2006,3
298236,990,226,97,3,4,1,8,"Gd","Gd","NridgHt","RL","1Fam","Lvl",1,1,11,2006,3
329900,1087,215,140,3,4,1,8,"Gd","Ex","NridgHt","RL","1Fam","Lvl",1,1,8,2006,3
372397,1281,161,161,3,2,1,9,"Ex","Gd","NridgHt","RL","1Fam","Lvl",1,1,3,2006,2
378000,1378,161,161,3,2,1,9,"Ex","Ex","NridgHt","RL","1Fam","Lvl",1,1,8,2006,2
279000,1227,183,129,3,3,1,8,"Gd","Gd","NridgHt","RL","1Fam","Lvl",1,1,2,2006,3
282500,549,140,140,2,2,1,9,"Ex","Ex","NridgHt","RL","TwnhsE","Lvl",1,1,3,2006,2
332200,721,161,161,2,1,1,9,"Gd","Ex","NridgHt","RL","TwnhsE","Lvl",1,1,6,2006,2
310090,592,151,151,2,2,1,9,"Ex","Gd","NridgHt","RL","TwnhsE","Lvl",1,1,6,2006,2
170440,947,140,65,2,3,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl",1,1,2,2006,3
169985,947,140,65,2,3,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl",0,1,9,2006,3
174190,1087,118,118,2,3,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl",0,1,7,2006,2
258000,1076,215,97,3,4,1,8,"Gd","Gd","Gilbert","RL","1Fam","Lvl",1,1,6,2006,3
185101,840,140,65,2,3,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl",0,1,10,2006,3
210250,291,129,108,2,2,1,7,"Gd","Gd","Blmngtn","RL","TwnhsE","Lvl",1,1,11,2006,2
246990,269,140,129,2,2,1,7,"Gd","Gd","Blmngtn","RL","TwnhsE","Lvl",1,1,5,2006,2
225000,280,140,129,2,2,1,7,"Gd","Gd","Blmngtn","RM","TwnhsE","Lvl",1,1,9,2006,2
156820,280,108,108,2,2,1,7,"Gd","Gd","Blmngtn","RL","TwnhsE","Lvl",0,1,6,2006,2
201490,850,151,75,2,3,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl",1,1,7,2006,3
215000,807,172,86,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,4,2006,3
287602,1119,215,97,3,4,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl",0,1,8,2006,4
286000,893,183,97,3,3,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,2,2006,3
3e+05,883,205,108,3,3,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,6,2006,3
405000,861,269,172,3,4,1,9,"Gd","Ex","NoRidge","RL","1Fam","Lvl",1,1,3,2006,3
350000,926,258,129,3,4,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,6,2006,3
584500,1604,323,161,3,4,1,9,"Gd","Ex","NoRidge","RL","1Fam","Lvl",1,1,5,2006,4
321000,947,237,118,3,4,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,6,2006,3
315000,1173,258,118,3,3,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,10,2006,3
252000,1152,183,97,2,3,1,8,"Gd","Gd","Somerst","RL","1Fam","Lvl",1,1,1,2006,3
336820,1410,151,151,3,2,1,8,"Gd","Gd","Somerst","RL","1Fam","Lvl",1,1,9,2006,3
199000,1012,140,140,2,3,1,8,"Gd","Gd","Somerst","RL","1Fam","Lvl",0,1,9,2006,2
198600,807,118,118,2,2,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl",0,1,10,2006,2
405749,1227,248,194,3,3,1,9,"Gd","Ex","Somerst","FV","1Fam","Lvl",1,1,11,2006,4
200825,753,161,75,2,3,1,6,"Gd","Gd","Somerst","FV","1Fam","Lvl",0,1,2,2006,3
